date,GSPC_ret,DJI_ret,IXIC_ret,COPPER_ret,GOLD_ret,USDOLLAR_ret,DCOILWTICO_ret,XLF_ret,XLK_ret,XLV_ret,XLY_ret,XLP_ret,XLRE_ret,XLU_ret,XLB_ret,XLC_ret,XLE_ret,XLI_ret,VIX_chg,VIXCLS_chg,MOVE_chg,NFCI,NFCICREDIT,NFCILEVERAGE,NFCIRISK,ICSA_chg,CCSA_chg,WM2NS_chg,WTREGEN_chg,WRESBAL_chg,DGS2_bps,DGS5_bps,DGS10_bps,DGS30_bps,T5YIE_bps,T10YIE_bps,T5YIFR_bps,BAMLH0A0HYM2_bps,BAMLC0A0CM_bps,SP500_momentum_5d,SP500_momentum_20d,SP500_distance_50d_MA,SP500_RSI_14w,Tech_vs_Market,Finance_vs_Market,Defensive_vs_Offensive,Yield_Curve_Slope,Credit_Risk_Spread,Vol_Regime,Flight_to_Quality,USD_Risk_Signal,Bond_Equity_Divergence,Commodity_Momentum
2022-06-15,1.4487058836534672,0.9951991122250092,2.4700905242873716,0.14407595155048192,0.3200206190689947,-0.38711396634329986,-3.0740125359695725,1.1123536668735223,2.0879848659731692,1.007108749024166,2.7718839043359367,0.10061042035403034,2.2615610046156753,0.6460849276926695,-0.0256795215751282,2.2208842888289837,-2.232718679932244,0.9624696245788656,-3.069997787475586,-3.0699999999999967,-8.160003662109375,-0.21454,0.17807,0.47791,-0.25593,0,0,0,-66.51400000000001,-55.45100000000002,-25,-23,-16.000000000000014,-6.000000000000005,12.00000000000001,10.000000000000009,8.000000000000007,-8.000000000000007,-1.0000000000000009,-1.649251273391208,NA,NA,NA,0.639278982319702,-0.33635221677994487,-1.406139446703921,8.999999999999986,-7.000000000000006,NA,-1.1286852645844725,-1.835819849996767,14.551294116346547,-0.869971988450032
2022-06-16,-3.305220711384038,-2.4473592051950988,-4.167497278977983,-1.3406814849765691,1.660781266368705,-1.4571730735545074,1.923796878051487,-2.5609569966093204,-4.155699065130669,-1.481141571382949,-5.019332697129464,-0.7642964163964372,-2.4158855583565675,-1.9509023824219265,-3.675775127893477,-3.716797029427976,-5.797275772262633,-3.392485701974035,3.3299999237060547,3.330000000000002,2.170013427734375,-0.21454,0.17807,0.47791,-0.25593,2000,3000,0,0,0,-6.000000000000005,-2.9999999999999805,-5.000000000000027,-4.0000000000000036,-12.99999999999999,-8.000000000000007,-2.9999999999999805,34.999999999999964,4.0000000000000036,-1.8285662623648946,NA,NA,NA,-0.8504783537466309,0.7442637147747178,2.5132161295560467,0.9999999999999787,30.99999999999996,NA,4.966001977752743,1.8480476378295307,8.305220711384065,0.7479655531478743
2022-06-17,0.21984473410121552,-0.12802968144889348,1.4199717292241232,-2.324972573064077,-0.5487192637812832,1.0302865496966795,-7.047649715583937,0.2914042920782567,0.9108965324815088,-0.0583695620236746,1.0859643243709804,-0.3625556771930327,0.590283649109713,-0.9359494204730368,-0.17337456067094692,1.421644421043311,-5.622058447244527,-0.25680091783382153,-1.8200016021728516,-1.820000000000004,-4.350006103515625,-0.19053,0.19339,0.52481,-0.23839,0,0,0,0,0,2.9999999999999805,-1.000000000000023,-2.9999999999999805,-5.000000000000027,-7.000000000000028,-4.0000000000000036,-1.000000000000023,-1.9999999999999576,1.0000000000000009,-1.1937490193164635,NA,NA,NA,0.6910517983802933,0.07155955797704117,-1.2150466028734968,-5.999999999999961,-2.9999999999999583,NA,-0.7685639978824987,0.810441815595464,2.780155265898765,-3.3071138508097655
2022-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09999999999999788,NA,-0.19053,0.19339,0.52481,-0.23839,0,0,-43.20000000000073,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
2022-06-21,2.418247496067316,2.1234859768552994,2.478218460482573,0.6327245744323973,-0.05449294523733883,-0.2654546435077343,0.8452674730206944,1.444412399703543,2.2533453547555204,2.235236042748401,2.589252970457956,1.885351299728821,1.0436643773557464,1.0885489772682,0.8109059027769483,0.46326405337642207,3.9356837838465,1.3697258099476528,-0.9399986267089844,-0.8399999999999999,5.160003662109375,-0.19053,0.19339,0.52481,-0.23839,0,0,0,0,0,4.0000000000000036,4.0000000000000036,6.000000000000005,9.00000000000003,4.0000000000000036,2.9999999999999805,2.0000000000000018,-10.000000000000052,-1.0000000000000009,NA,NA,NA,NA,-0.1649021413117957,-0.9738350963637732,-0.35929146839053216,2.0000000000000018,-9.00000000000005,NA,-2.472740441304655,-2.6837021395750504,-8.418247496067321,0.4744997007385843
2022-06-22,-0.13024200953584142,-0.15445513534508848,-0.14663638862320028,-2.289180716663064,-0.01634968281960525,-0.2209458765178418,-3.941260413083114,-0.2233202279453117,-0.4245630415134371,1.377101201209996,-0.19350296655797905,-0.07131577465671057,1.6076693093054928,1.0466456107297797,-1.2925774530372358,0.16625135852414985,-4.085476981336633,-0.5549097794530944,-1.239999771118164,-1.240000000000002,-8.970001220703125,-0.19053,0.19339,0.52481,-0.23839,0,0,0,101.413,-136.39800000000014,-14.999999999999991,-15.99999999999997,-14.999999999999991,-14.000000000000012,-9.999999999999964,-6.999999999999984,-4.0000000000000036,27.00000000000005,5.000000000000004,NA,NA,NA,NA,-0.2943210319775957,-0.09307821840947028,1.0646057577665975,0,22.000000000000046,NA,0.11389232671623617,-0.09070386698200039,15.130242009535833,-2.0822636041885945
2022-06-23,0.9487072485557136,0.6351458852879688,1.6074672125036216,-5.007527019268099,-0.4699515565206091,0.2027146682851644,-0.4434597067865198,-0.3839970538789039,1.4859185686812992,2.2197445010675665,1.5588076890462157,1.921778340051894,1.9494685441039827,2.3267346508018427,-1.3774649310647646,1.2290316612538543,-3.777168773937323,-0.511393997733478,0.09999847412109376,0.10000000000000142,-3.959999084472656,-0.19053,0.19339,0.52481,-0.23839,-3000,41000,0,0,0,-5.000000000000027,-8.000000000000007,-7.000000000000028,-4.0000000000000036,-5.000000000000027,-4.0000000000000036,-2.9999999999999805,5.999999999999961,2.0000000000000018,NA,NA,NA,NA,0.5372113201255856,-1.3327043024346175,1.2691760960242306,-2.0000000000000018,3.999999999999959,NA,-1.4186588050763227,-0.7459925802705493,6.051292751444315,-1.9736460941917426
2022-06-24,3.01055397299006,2.6484220100178035,3.287798774787909,0.03989868412959119,0.04381188607514019,-0.22387767073963616,3.091206001426361,3.6207311124770047,3.5310715007391913,1.6466099649192325,3.742906319220296,1.9404650031645152,2.151668187822464,1.7246850635136646,3.893822797182267,3.7395898829562846,1.3075654495979805,3.435977042068572,-1.8199996948242188,-1.8200000000000005,1.0199966430664062,-0.17456,0.20408,0.5621,-0.22807,0,0,0,0,0,3.000000000000025,4.0000000000000036,4.0000000000000036,4.999999999999982,12.99999999999999,6.000000000000005,-1.000000000000023,-20.000000000000018,-1.0000000000000009,NA,NA,NA,NA,0.5205175277491314,0.6101771394869449,-1.8609829669463598,0.9999999999999787,-19.000000000000018,NA,-2.9667420869149197,-3.234431643729696,-7.0105539729900634,1.0583055238770307
2022-06-27,-0.29774998903402405,-0.1983507916794025,-0.7182263477929496,0.5040481110548223,-0.30706694898494646,-0.27066312855819064,2.1496451530898852,-0.34071772428854175,-0.6766897223878132,0.3708253220164437,-1.053223066518072,-0.274910067628209,-0.3594146044336721,0.8081982961063439,-0.8273699434646176,-0.952887217307552,2.8911789655505338,-0.23671214807885477,-0.279998779296875,-0.28000000000000114,6.220001220703125,-0.17456,0.20408,0.5621,-0.22807,0,0,-25.799999999999272,0,0,4.0000000000000036,6.000000000000005,7.000000000000028,5.000000000000027,-2.9999999999999805,-1.000000000000023,1.000000000000023,-6.99999999999994,-1.0000000000000009,1.1899033438086448,NA,NA,NA,-0.37893973335378917,-0.04296773525451769,0.9915813545630019,3.000000000000025,-5.999999999999939,NA,-0.00931695995092241,0.02708686047583342,-6.702250010966004,0.7822087717199203
2022-06-28,-2.034867314949551,-1.5749866723254513,-3.021531791046961,0.13221940432881496,-0.18689673378133875,0.5607430086120857,1.9725206397425588,-0.9978246115984302,-3.040866280435317,-1.7581118630136672,-4.076468609377848,-1.344163809529242,-1.3776645561307976,-0.37442748435010387,-1.0739316953123357,-2.9509215789684795,2.664679086639765,-1.1692042666801683,1.4099998474121058,1.41,2,-0.17456,0.20408,0.5621,-0.22807,0,0,0,0,0,2.0000000000000018,0.9999999999999788,0,-1.000000000000023,-6.000000000000005,-6.999999999999984,-8.000000000000007,14.999999999999948,2.0000000000000018,0.2992803816052714,NA,NA,NA,-1.005998965485766,1.037042703351121,1.5461521148395272,-2.0000000000000018,12.999999999999947,NA,1.8479705811682123,2.595610323561637,2.034867314949551,0.6392811034300117
2022-06-29,-0.07119988201722549,0.26565109525353847,-0.03265191204295803,-0.13221940432881496,-0.20929997061278627,0.5623824633373964,-1.784255758280917,-0.5656844340068634,0.20200030851711404,0.8673628306509862,-0.07880547105045821,0.6258235513210586,-0.6347636431522918,0.07211805666011983,-0.7224021866136354,0.30996831413325765,-3.536974880307664,-0.5840292944899517,-0.20000076293944957,-0.1999999999999993,-4.790008544921875,-0.17456,0.20408,0.5621,-0.22807,0,0,0,-1.6560000000000628,-17.46900000000005,-4.0000000000000036,-10.000000000000009,-10.000000000000009,-7.999999999999963,-14.000000000000012,-12.00000000000001,-10.000000000000009,36.00000000000003,2.0000000000000018,0.31108880710899456,NA,NA,NA,0.2732001905343395,-0.4944845519896379,0.6692646783907907,-6.000000000000005,34.00000000000003,NA,-0.13810008859556078,0.6335823453546219,10.071199882017234,-0.7085917110741727
2022-06-30,-0.8797866246368358,-0.8215625093360046,-1.343307450486364,-1.721536971692994,-0.5307091775333284,-0.36787259075081735,-3.5462446184057583,-0.8863583763007554,-1.3439752204623012,-0.22587794882973355,-1.4801202250767531,0.06929950052647627,0.07344541498062185,1.1040282112616318,-1.1885673037641986,-1.2088056400006764,-2.1306850039520597,0.3096116792487891,0.5499992370605469,0.5500000000000007,5.07000732421875,-0.17456,0.20408,0.5621,-0.22807,3000,-40000,0,0,0,-14.000000000000012,-14.000000000000012,-12.00000000000001,-8.000000000000007,-0.9999999999999788,-2.9999999999999805,-4.999999999999982,25,5.999999999999983,-0.0546099675295153,NA,NA,NA,-0.46418859582546546,-0.006571751663919656,1.5526345282660614,2.0000000000000018,19.000000000000018,NA,0.3490774471035074,0.5119140338860184,12.879786624636846,-1.9328302558773602
2022-07-01,1.04985112966407,1.0403070674293249,0.8946325831791668,-2.604633327227268,-0.28864583859107285,0.4250790491332701,2.3297394157347995,1.3579820191996994,0.2278717901329053,1.1166269811924143,1.8235388491079976,1.4305620921181372,1.7708153096574364,2.422996790336196,0.7040433470261398,1.0083488797525852,1.4852097079537607,0.8664009494218305,-2.009998321533203,-2.0100000000000016,8.6699981689453125,-0.16813,0.20969,0.58763,-0.22631,0,0,0,0,0,-8.000000000000007,-12.99999999999999,-10.000000000000009,-3.000000000000025,2.0000000000000018,0.9999999999999788,0,4.999999999999982,1.0000000000000009,-0.4467505361947133,NA,NA,NA,-0.8219793395311648,0.3081308895356294,0.5202644017353817,-2.0000000000000018,3.9999999999999813,NA,-1.3384969682551429,-0.6247720805307999,8.950148870335939,-0.1878465833611805
2022-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8300000000000018,NA,-0.16813,0.20969,0.58763,-0.22631,0,0,96.59999999999854,0,0,NA,NA,NA,NA,NA,NA,NA,0.9999999999999788,0,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999788,NA,NA,NA,NA,NA
2022-07-05,0.1582875106192816,-0.4171093975159579,1.731801384268472,-5.509627519484517,-2.083933914969993,1.3360136396785904,-8.265263823306324,-0.3456364907150622,1.2479616421673612,-0.5800256333220233,2.2109358650683753,-0.643971831220469,-0.40959456632609914,-3.469370178854181,-2.030741667104685,2.2902460932887614,-4.048915303072231,-1.5096349318719504,0.8400001525878906,0.00999999999999801,11.990005493164062,-0.16813,0.20969,0.58763,-0.22631,0,0,0,0,0,-2.0000000000000018,-6.000000000000005,-6.000000000000005,-6.000000000000005,-9.00000000000003,-4.0000000000000036,0.9999999999999788,6.00000000000005,2.0000000000000018,NA,NA,NA,NA,1.0896741315480796,-0.5039240013343438,-2.6022095533057827,-4.0000000000000036,4.000000000000048,NA,-2.2422214255892747,1.1777261290593088,5.841712489380724,-5.286275085920278
2022-07-06,0.3566795705065573,0.2253329287214001,0.34922640078445255,-0.2045878120812139,-1.5386252486003116,0.5421721798994916,-1.2285897131000034,-0.252127213471276,0.8567185922014886,0.6725263166191375,-0.32889097539055,0.28824271661278544,-0.07245207461314962,1.0321209723285207,0.6313486586194905,0.01782390887257179,-1.7220522786188577,0.5745161235194196,-0.8100013732910156,-0.8099999999999987,-5.0200042724609375,-0.16813,0.20969,0.58763,-0.22631,0,0,0,-56.16999999999996,60.53999999999997,15.000000000000036,14.000000000000012,11.000000000000032,9.00000000000003,-2.9999999999999805,-0.9999999999999788,1.000000000000023,-19.00000000000004,-2.0000000000000018,NA,NA,NA,NA,0.5000390216949313,-0.6088067839778333,0.5723965340735937,-4.0000000000000036,-17.000000000000036,NA,-1.8953048191068689,0.18549260939293433,-11.35667957050659,-0.990600924593843
2022-07-07,1.48537231809307,1.1113818314715471,2.2582672298213424,4.686572875972961,0.1727712914113333,0.05704467030520632,4.206934704707166,1.4411307589479616,2.0462452949767673,0.4228359422344674,2.5466796550290383,0.09589656991968454,0.07245207461314962,-0.0998782874334303,0.8853855448043291,1.5564535706618088,3.5418443316324932,1.1731996296089342,-0.6499996185302734,-0.6500000000000021,-1.42999267578125,-0.16813,0.20969,0.58763,-0.22631,-3000,8000,0,0,0,5.999999999999961,8.999999999999986,7.999999999999963,6.000000000000005,4.999999999999982,4.0000000000000036,2.9999999999999805,-29.999999999999982,-4.999999999999982,NA,NA,NA,NA,0.5608729768836973,-0.04424155914510841,-1.871733828077682,2.0000000000000018,-25,NA,-1.3126010266817367,-1.4283276477878637,-9.485372318093033,3.0220929573638196
2022-07-08,-0.08306163961275814,-0.14795408431851342,0.1200513152491922,-1.4057007328479143,0.1552365510466558,-0.12910516253876736,2.0435905129574827,-0.21796580687918343,0.04516528249594032,0.2987472996958118,0.01365742936565439,-0.17816389711908798,-0.4597676144294738,-0.3288819042440494,-0.981203358153948,-0.4749775154084368,-0.0422833919171417,-0.4539718314276797,-1.4400005340576136,-1.4399999999999975,-4.4600067138671875,-0.17114,0.20942,0.60032,-0.23179,0,0,0,0,0,9.00000000000003,8.000000000000007,8.000000000000007,6.999999999999984,9.00000000000003,4.0000000000000036,-0.9999999999999788,-13.999999999999968,-3.0000000000000027,NA,NA,NA,NA,0.12822692210869846,-0.1349041672664253,-0.016385135549912284,-1.000000000000023,-10.999999999999964,NA,0.23829819065941393,-0.04604352292600922,-7.916938360387249,0.2643754437187414
2022-07-11,-1.159441766052538,-0.5256941097480095,-2.283748400021146,-2.7119838109684435,-0.6108458837355002,0.9392132658109452,-0.6482852600860234,-0.813782675712682,-1.386860098491205,-0.2527298450205606,-2.777856420710201,-0.137266282334636,0,0.6282179936330401,-0.27426916982298266,-3.0799164839065973,-0.9630443161080748,-0.6734077333739208,1.5300006866455045,1.5300000000000011,2.470001220703125,-0.17114,0.20942,0.60032,-0.23179,0,0,-34.39999999999782,0,0,-5.000000000000027,-8.000000000000007,-9.999999999999964,-8.999999999999986,-6.000000000000005,-5.000000000000027,-4.0000000000000036,8.000000000000007,1.0000000000000009,0.15156719871072255,NA,NA,NA,-0.22741833243866694,0.345659090339856,1.7389070203973105,-4.999999999999938,7.000000000000006,NA,0.5485958823170378,2.0986550318634833,11.159441766052502,-1.3237049849299891
2022-07-12,-0.9286868497493828,-0.6194509047203312,-0.9530272050263022,-4.188317325764013,-0.3880322870210229,0.0769442853221669,-8.248859080632887,-0.6305154996403495,-1.375405548096964,-1.2810822206471784,-0.6059347846080421,-0.2888876274868224,-0.6326014262297175,-0.4850972082899752,-0.19243908295969447,-0.0545749786823535,-1.9688717266278744,-0.30968269151054884,1.1200008392333984,1.1199999999999974,0.3899993896484375,-0.17114,0.20942,0.60032,-0.23179,0,0,0,0,0,-4.0000000000000036,-4.0000000000000036,-3.000000000000025,-5.000000000000027,-6.000000000000005,0,6.000000000000005,-1.0000000000000675,1.0000000000000009,-0.06582767336301032,NA,NA,NA,-0.44671869834758127,0.2981713501090333,0.1855962586404598,0.9999999999999787,-2.0000000000000684,NA,0.5406545627283599,1.0056311350715497,3.9286868497494076,-4.27506956447264
2022-07-13,-0.4466864111815738,-0.6753940020692184,-0.15236458209990644,0.8758752448603913,0.6305098165451106,-0.14467226210186368,0.7648025858004281,-0.8894616525881194,-0.26339985252610276,-0.9756174945364292,0.8164485436790159,0.06886050430994217,-0.5384281666955815,-0.4156235650355278,-0.5795492444260475,-0.45591399144795375,-0.1597801318955483,-1.2251715691697918,-0.470001220703125,-0.46999999999999886,-12.009994506835938,-0.17114,0.20942,0.60032,-0.23179,0,0,0,-47.88499999999999,82.8090000000002,10.000000000000009,1.000000000000023,-4.999999999999982,-4.999999999999982,0.9999999999999788,-0.9999999999999788,-3.000000000000025,4.0000000000000036,0,-0.22650086970063654,NA,NA,NA,0.18328655865547105,-0.44277524140654556,-0.32865586460893625,-14.999999999999991,4.0000000000000036,NA,1.0771962277266844,0.30201414907971014,5.446686411181556,0.7570625490686433
2022-07-14,-0.30031388127653713,-0.46453590984221194,0.032093767899255,-3.5193353337590327,-1.7274371209107464,0.6023259870068465,-0.6624903198671817,-1.9330511131948391,0.9111975599606305,-0.29062012409655225,-0.08415875479945711,0.08256166714408764,-0.9864482786996476,0,-1.8577275766118009,-1.2692134503111685,-1.907899174417338,-0.5714609637312407,-0.4200000762939453,-0.4200000000000017,1.6599884033203125,-0.17114,0.20942,0.60032,-0.23179,4000,21000,0,0,0,2.0000000000000018,4.0000000000000036,4.999999999999982,2.9999999999999805,3.000000000000025,2.9999999999999805,3.000000000000025,6.00000000000005,1.0000000000000009,-0.583638109574558,NA,NA,NA,1.2115114412371675,-1.632737231918302,0.29931795036040043,2.9999999999999805,5.000000000000049,NA,-1.4271232396342093,0.9026398682833836,-4.699686118723445,-1.9697542581789869
2022-07-15,1.9019231658633728,2.1257471430065067,1.772711553375217,0.7447646427040766,-0.12327780896654872,-0.458579901130296,1.823943561936492,3.327245205006779,1.7450121112712935,2.386154297795251,1.6007044641526136,0.32958762899042426,1.598070980443289,0.18653407142217304,1.552805349986475,2.5405723287025506,1.6167291017159968,1.555092689660853,-2.1700000762939453,-2.169999999999998,-7.909988403320312,-0.18409,0.20344,0.60057,-0.24374,0,0,0,0,0,-2.0000000000000018,-1.000000000000023,-2.9999999999999805,-0.9999999999999788,4.999999999999982,2.0000000000000018,-1.000000000000023,-14.000000000000057,-2.0000000000000018,-0.18664114847933178,NA,NA,NA,-0.15691105459207932,1.4253220391434063,-1.2568952607409458,-0.9999999999999787,-12.000000000000055,NA,-2.0252009748299216,-2.360503066993669,1.0980768341366076,0.8151434652246733
